file_name,session_id,emotion,label,audio_path,duration_seconds,split,split_strategy
Session3_00837.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00837.wav,1.8551875,train,speaker_independent
Session1_00052.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00052.wav,1.8570625,test,speaker_independent
Session2_00016.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00016.wav,1.86,val,speaker_independent
Session2_00653.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00653.wav,1.86,val,speaker_independent
Session2_00757.wav,Ses02,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00757.wav,1.86,val,speaker_independent
Session4_00611.wav,Ses04,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00611.wav,1.86,train,speaker_independent
Session4_00975.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00975.wav,1.86,train,speaker_independent
Session5_01198.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01198.wav,1.86,train,speaker_independent
Session3_01053.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01053.wav,1.865,train,speaker_independent
Session2_00182.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00182.wav,1.8661875,val,speaker_independent
Session1_00098.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00098.wav,1.87,test,speaker_independent
Session1_00292.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00292.wav,1.87,test,speaker_independent
Session2_00284.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00284.wav,1.87,val,speaker_independent
Session3_00910.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00910.wav,1.87,train,speaker_independent
Session4_00690.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00690.wav,1.87,train,speaker_independent
Session5_00963.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00963.wav,1.87,train,speaker_independent
Session1_00549.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00549.wav,1.8725,test,speaker_independent
Session2_00991.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00991.wav,1.8758125,val,speaker_independent
Session2_00376.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00376.wav,1.8765625,val,speaker_independent
Session1_00796.wav,Ses01,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00796.wav,1.8799375,test,speaker_independent
Session2_00251.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00251.wav,1.8799375,val,speaker_independent
Session2_00659.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00659.wav,1.8799375,val,speaker_independent
Session4_00817.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00817.wav,1.8799375,train,speaker_independent
Session5_00611.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00611.wav,1.8799375,train,speaker_independent
Session5_00880.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00880.wav,1.8799375,train,speaker_independent
Session5_01092.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01092.wav,1.8799375,train,speaker_independent
Session5_01215.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01215.wav,1.8799375,train,speaker_independent
Session1_00682.wav,Ses01,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00682.wav,1.8801875,test,speaker_independent
Session3_00900.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00900.wav,1.8824375,train,speaker_independent
Session3_00681.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00681.wav,1.8825,train,speaker_independent
Session2_00607.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00607.wav,1.8864375,val,speaker_independent
Session3_00523.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00523.wav,1.8865625,train,speaker_independent
Session3_00488.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00488.wav,1.8866875,train,speaker_independent
Session1_00615.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00615.wav,1.8899375,test,speaker_independent
Session2_00727.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00727.wav,1.8899375,val,speaker_independent
Session3_00857.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00857.wav,1.8899375,train,speaker_independent
Session4_00644.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00644.wav,1.8899375,train,speaker_independent
Session4_00689.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00689.wav,1.8899375,train,speaker_independent
Session4_00726.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00726.wav,1.8899375,train,speaker_independent
Session4_00911.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00911.wav,1.8899375,train,speaker_independent
Session4_00936.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00936.wav,1.8899375,train,speaker_independent
Session5_00351.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00351.wav,1.8899375,train,speaker_independent
Session5_00416.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00416.wav,1.8899375,train,speaker_independent
Session5_01214.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01214.wav,1.8899375,train,speaker_independent
Session1_00591.wav,Ses01,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00591.wav,1.8901875,test,speaker_independent
Session2_00077.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00077.wav,1.891625,val,speaker_independent
Session2_00808.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00808.wav,1.8995,val,speaker_independent
Session1_00035.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00035.wav,1.8999375,test,speaker_independent
Session3_00080.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00080.wav,1.8999375,train,speaker_independent
Session3_00920.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00920.wav,1.8999375,train,speaker_independent
Session4_00532.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00532.wav,1.8999375,train,speaker_independent
Session4_00753.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00753.wav,1.8999375,train,speaker_independent
Session4_00786.wav,Ses04,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00786.wav,1.8999375,train,speaker_independent
Session5_00314.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00314.wav,1.8999375,train,speaker_independent
Session5_00324.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00324.wav,1.8999375,train,speaker_independent
Session5_00671.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00671.wav,1.8999375,train,speaker_independent
Session5_00788.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00788.wav,1.8999375,train,speaker_independent
Session5_01049.wav,Ses05,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01049.wav,1.8999375,train,speaker_independent
Session2_00888.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00888.wav,1.9016875,val,speaker_independent
Session2_00362.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00362.wav,1.9019375,val,speaker_independent
Session2_00375.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00375.wav,1.9019375,val,speaker_independent
Session4_00467.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00467.wav,1.902375,train,speaker_independent
Session3_00470.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00470.wav,1.9024375,train,speaker_independent
Session2_00629.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00629.wav,1.90875,val,speaker_independent
Session3_00392.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00392.wav,1.91,train,speaker_independent
Session3_01045.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01045.wav,1.91,train,speaker_independent
Session4_00362.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00362.wav,1.91,train,speaker_independent
Session5_00231.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00231.wav,1.91,train,speaker_independent
Session5_00615.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00615.wav,1.91,train,speaker_independent
Session1_00643.wav,Ses01,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00643.wav,1.911125,test,speaker_independent
Session2_00914.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00914.wav,1.91225,val,speaker_independent
Session3_00262.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00262.wav,1.913625,train,speaker_independent
Session3_00811.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00811.wav,1.914875,train,speaker_independent
Session1_00601.wav,Ses01,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00601.wav,1.92,test,speaker_independent
Session1_00982.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00982.wav,1.92,test,speaker_independent
Session1_01046.wav,Ses01,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_01046.wav,1.92,test,speaker_independent
Session2_00228.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00228.wav,1.92,val,speaker_independent
Session3_00017.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00017.wav,1.92,train,speaker_independent
Session4_00535.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00535.wav,1.92,train,speaker_independent
Session4_00675.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00675.wav,1.92,train,speaker_independent
Session5_00259.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00259.wav,1.92,train,speaker_independent
Session5_00596.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00596.wav,1.92,train,speaker_independent
Session5_01087.wav,Ses05,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_01087.wav,1.92,train,speaker_independent
Session5_00264.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00264.wav,1.9221875,train,speaker_independent
Session2_00748.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00748.wav,1.9245625,val,speaker_independent
Session1_00847.wav,Ses01,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00847.wav,1.925,test,speaker_independent
Session3_01149.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01149.wav,1.9268125,train,speaker_independent
Session4_01024.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_01024.wav,1.9295625,train,speaker_independent
Session1_00617.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00617.wav,1.93,test,speaker_independent
Session1_00908.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00908.wav,1.93,test,speaker_independent
Session2_00475.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00475.wav,1.93,val,speaker_independent
Session2_00786.wav,Ses02,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00786.wav,1.93,val,speaker_independent
Session3_00689.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00689.wav,1.93,train,speaker_independent
Session3_00933.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00933.wav,1.93,train,speaker_independent
Session4_00173.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00173.wav,1.93,train,speaker_independent
Session4_00568.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00568.wav,1.93,train,speaker_independent
Session4_00647.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00647.wav,1.93,train,speaker_independent
Session4_00769.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00769.wav,1.93,train,speaker_independent
Session4_00957.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00957.wav,1.93,train,speaker_independent
Session5_00319.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00319.wav,1.93,train,speaker_independent
Session5_00999.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00999.wav,1.93,train,speaker_independent
Session5_00273.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00273.wav,1.9300625,train,speaker_independent
Session5_00287.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00287.wav,1.9341875,train,speaker_independent
Session3_00949.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00949.wav,1.93425,train,speaker_independent
Session3_00330.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00330.wav,1.9380625,train,speaker_independent
Session2_00315.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00315.wav,1.9399375,val,speaker_independent
Session2_00728.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00728.wav,1.9399375,val,speaker_independent
Session4_00478.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00478.wav,1.9399375,train,speaker_independent
Session5_00475.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00475.wav,1.9399375,train,speaker_independent
Session1_00388.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00388.wav,1.9455625,test,speaker_independent
Session4_00087.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00087.wav,1.9485625,train,speaker_independent
Session1_00049.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00049.wav,1.9499375,test,speaker_independent
Session1_00397.wav,Ses01,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00397.wav,1.9499375,test,speaker_independent
Session2_00663.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00663.wav,1.9499375,val,speaker_independent
Session4_00604.wav,Ses04,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00604.wav,1.9499375,train,speaker_independent
Session4_00733.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00733.wav,1.9499375,train,speaker_independent
Session4_00860.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00860.wav,1.9499375,train,speaker_independent
Session5_00124.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00124.wav,1.9499375,train,speaker_independent
Session5_00147.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00147.wav,1.9499375,train,speaker_independent
Session5_00887.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00887.wav,1.9499375,train,speaker_independent
Session3_00508.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00508.wav,1.9563125,train,speaker_independent
Session2_00999.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00999.wav,1.958125,val,speaker_independent
Session1_00501.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00501.wav,1.9599375,test,speaker_independent
Session2_00470.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00470.wav,1.9599375,val,speaker_independent
Session2_00767.wav,Ses02,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00767.wav,1.9599375,val,speaker_independent
Session3_00839.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00839.wav,1.9599375,train,speaker_independent
Session3_00901.wav,Ses03,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00901.wav,1.9599375,train,speaker_independent
Session3_01097.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01097.wav,1.9599375,train,speaker_independent
Session4_00480.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00480.wav,1.9599375,train,speaker_independent
Session4_00580.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00580.wav,1.9599375,train,speaker_independent
Session4_00633.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00633.wav,1.9599375,train,speaker_independent
Session4_00857.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00857.wav,1.9599375,train,speaker_independent
Session5_00142.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00142.wav,1.9599375,train,speaker_independent
Session5_00405.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00405.wav,1.9599375,train,speaker_independent
Session5_00550.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00550.wav,1.9599375,train,speaker_independent
Session5_00576.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00576.wav,1.9599375,train,speaker_independent
Session5_00649.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00649.wav,1.9599375,train,speaker_independent
Session5_00657.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00657.wav,1.9599375,train,speaker_independent
Session3_00538.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00538.wav,1.962375,train,speaker_independent
Session3_00408.wav,Ses03,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00408.wav,1.9649375,train,speaker_independent
Session4_00064.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00064.wav,1.9651875,train,speaker_independent
Session3_01060.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01060.wav,1.9674375,train,speaker_independent
Session3_00179.wav,Ses03,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_00179.wav,1.9686875,train,speaker_independent
Session1_00447.wav,Ses01,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00447.wav,1.97,test,speaker_independent
Session1_00462.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00462.wav,1.97,test,speaker_independent
Session4_00110.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00110.wav,1.97,train,speaker_independent
Session4_00344.wav,Ses04,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00344.wav,1.97,train,speaker_independent
Session5_00020.wav,Ses05,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00020.wav,1.97,train,speaker_independent
Session3_01127.wav,Ses03,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session3_01127.wav,1.970625,train,speaker_independent
Session2_00552.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00552.wav,1.9715,val,speaker_independent
Session1_00180.wav,Ses01,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00180.wav,1.9768125,test,speaker_independent
Session4_00363.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00363.wav,1.97725,train,speaker_independent
Session2_00404.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00404.wav,1.98,val,speaker_independent
Session2_00464.wav,Ses02,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00464.wav,1.98,val,speaker_independent
Session4_00102.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00102.wav,1.98,train,speaker_independent
Session4_01030.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_01030.wav,1.98,train,speaker_independent
Session5_00041.wav,Ses05,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00041.wav,1.98,train,speaker_independent
Session5_00063.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00063.wav,1.98,train,speaker_independent
Session5_00193.wav,Ses05,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00193.wav,1.98,train,speaker_independent
Session5_00510.wav,Ses05,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00510.wav,1.98,train,speaker_independent
Session2_00516.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00516.wav,1.982375,val,speaker_independent
Session5_00894.wav,Ses05,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00894.wav,1.9838125,train,speaker_independent
Session1_00103.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00103.wav,1.983875,test,speaker_independent
Session1_00050.wav,Ses01,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00050.wav,1.99,test,speaker_independent
Session1_00191.wav,Ses01,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00191.wav,1.99,test,speaker_independent
Session1_00472.wav,Ses01,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00472.wav,1.99,test,speaker_independent
Session2_00784.wav,Ses02,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00784.wav,1.99,val,speaker_independent
Session4_00703.wav,Ses04,angry,0,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00703.wav,1.99,train,speaker_independent
Session4_00739.wav,Ses04,neutral,2,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session4_00739.wav,1.99,train,speaker_independent
Session5_00627.wav,Ses05,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session5_00627.wav,1.99,train,speaker_independent
Session2_00995.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00995.wav,1.9915625,val,speaker_independent
Session2_00090.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00090.wav,1.9933125,val,speaker_independent
Session2_00309.wav,Ses02,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00309.wav,1.9948125,val,speaker_independent
Session2_00621.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00621.wav,1.997375,val,speaker_independent
Session1_00231.wav,Ses01,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00231.wav,2.0,test,speaker_independent
Session1_00651.wav,Ses01,sad,3,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session1_00651.wav,2.0,test,speaker_independent
Session2_00002.wav,Ses02,happy,1,/content/explainable-models-for-speech-analysis/data/raw/iemocap_4class/audio/Session2_00002.wav,2.0,val,speaker_independent
